"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1  Value","treatment1  Exposure Volume","treatment1  Absolute Impact","treatment1  Absolute Impact Confidence Interval","treatment1  Relative Impact","treatment1  Relative Impact Confidence Interval","treatment1  P Value","treatment1  Significance","treatment1  Coverage","treatment1  Relative Global Lift","treatment1  Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"is_new_grocery_user_1","Dimension","groc_pre_inflated_spend_per_active_cx","","mean","36.467517","60,659","36.487466","62,629","0.019210","[-0.498777, +0.537198]","0.000527","[-1.3677%, +1.4731%]","0.942054","-","0.066826","0.000018","0.001284","36.385058","60,947","-0.087276","[-0.590484, +0.415932]","-0.002393","[-1.6192%, +1.1406%]","0.733906","-","0.066826","-0.000083","-0.005832"
"is_fsg_power_user_0","Dimension","groc_pre_inflated_spend_per_active_cx","","mean","47.809560","337,157","47.808766","347,576","-0.007408","[-0.2561, +0.241285]","-0.000155","[-0.5357%, +0.5047%]","0.953444","-","0.370966","-0.000039","-0.002748","47.565571","337,998","-0.256262","[-0.494917, -0.017606]","-0.005360","[-1.0352%, -0.0368%]","0.035330","Significant","0.370966","-0.001347","-0.095064"
"is_fsg_power_user_1","Dimension","groc_pre_inflated_spend_per_active_cx","","mean","138.248700","68,607","137.820559","70,573","-0.146122","[-1.369951, +1.077707]","-0.001057","[-0.9909%, +0.7795%]","0.814973","-","0.075548","-0.000156","-0.011039","137.502980","69,101","-0.546700","[-1.776038, +0.682638]","-0.003954","[-1.2847%, +0.4938%]","0.383417","-","0.075548","-0.000585","-0.041302"
"groc_pre_inflated_spend_per_cx","Metric","N/A","","mean","4.649832","5,508,685","4.643342","5,676,380","-0.004570","[-0.032404, +0.023264]","-0.000983","[-0.6969%, +0.5003%]","0.747596","-","0.399032","-0.000392","-0.027670","4.647151","5,507,000","-0.013714","[-0.041392, +0.013965]","-0.002949","[-0.8902%, +0.3003%]","0.331501","-","0.399032","-0.001177","-0.083030"
"is_new_grocery_user_0","Dimension","groc_pre_inflated_spend_per_cx","","mean","10.772158","2,171,561","10.755694","2,236,907","-0.006614","[-0.076189, +0.062961]","-0.000614","[-0.7073%, +0.5845%]","0.852190","-","0.364333","-0.000224","-0.015783","10.764164","2,170,295","-0.004395","[-0.073693, +0.064904]","-0.000408","[-0.6841%, +0.6025%]","0.901082","-","0.364333","-0.000149","-0.010487"
"is_new_grocery_user_1","Dimension","groc_pre_inflated_spend_per_cx","","mean","0.666376","3,319,574","0.667928","3,421,287","0.001500","[-0.01051, +0.01351]","0.002251","[-1.5772%, +2.0273%]","0.806655","-","0.034464","0.000078","0.005472","0.668141","3,319,001","0.001760","[-0.010082, +0.013602]","0.002641","[-1.513%, +2.0412%]","0.770829","-","0.034464","0.000091","0.006422"
"is_fsg_power_user_0","Dimension","groc_pre_inflated_spend_per_cx","","mean","2.986688","5,397,057","2.987818","5,561,643","-0.000017","[-0.020524, +0.02049]","-0.000006","[-0.6872%, +0.686%]","0.998690","-","0.251099","-0.000001","-0.000102","2.980216","5,394,599","-0.007497","[-0.027595, +0.012601]","-0.002510","[-0.9239%, +0.4219%]","0.464727","-","0.251099","-0.000630","-0.044469"
"is_fsg_power_user_1","Dimension","groc_pre_inflated_spend_per_cx","","mean","101.321731","93,611","101.257707","96,056","0.166173","[-0.850482, +1.182827]","0.001640","[-0.8394%, +1.1674%]","0.748697","-","0.147892","0.000243","0.017113","100.812662","94,250","-0.312822","[-1.33441, +0.708765]","-0.003087","[-1.317%, +0.6995%]","0.548397","-","0.147892","-0.000457","-0.032215"
"groc_pre_inflated_spend_per_cx_14d","Metric","N/A","","mean","4.285303","5,508,685","4.281857","5,676,380","-0.003322","[-0.029642, +0.022997]","-0.000775","[-0.6917%, +0.5367%]","0.804588","-","0.367787","-0.000285","-0.020116","4.283106","5,507,000","-0.003878","[-0.03012, +0.022364]","-0.000905","[-0.7029%, +0.5219%]","0.772097","-","0.367787","-0.000333","-0.023479"
"is_fsg_power_user_0","Dimension","groc_pre_inflated_spend_per_cx_14d","","mean","2.754873","5,397,057","2.757271","5,561,643","0.002757","[-0.016591, +0.022105]","0.001001","[-0.6022%, +0.8024%]","0.780008","-","0.231633","0.000232","0.016355","2.748253","5,394,599","-0.005018","[-0.024126, +0.014091]","-0.001821","[-0.8758%, +0.5115%]","0.606793","-","0.231633","-0.000422","-0.029763"
"is_fsg_power_user_1","Dimension","groc_pre_inflated_spend_per_cx_14d","","mean","93.250597","93,611","93.264036","96,056","0.011865","[-0.953095, +0.976826]","0.000127","[-1.0221%, +1.0475%]","0.980773","-","0.136125","0.000017","0.001222","92.829657","94,250","-0.181147","[-1.146371, +0.784077]","-0.001943","[-1.2293%, +0.8408%]","0.712998","-","0.136125","-0.000264","-0.018655"
"is_new_grocery_user_0","Dimension","groc_pre_inflated_spend_per_cx_14d","","mean","9.924007","2,171,561","9.916945","2,236,907","-0.007878","[-0.073578, +0.057822]","-0.000794","[-0.7414%, +0.5826%]","0.814188","-","0.335681","-0.000266","-0.018800","9.918648","2,170,295","0.001390","[-0.064153, +0.066932]","0.000140","[-0.6464%, +0.6745%]","0.966856","-","0.335681","0.000047","0.003316"
"is_new_grocery_user_1","Dimension","groc_pre_inflated_spend_per_cx_14d","","mean","0.616714","3,319,574","0.617013","3,421,287","0.000317","[-0.011004, +0.011637]","0.000514","[-1.7843%, +1.887%]","0.956267","-","0.031899","0.000016","0.001156","0.617305","3,319,001","0.000604","[-0.010637, +0.011846]","0.000980","[-1.7248%, +1.9208%]","0.916096","-","0.031899","0.000031","0.002205"
"nv_active_cx_retail_w_alc","Metric","N/A","","mean","0.101966","5,508,685","0.102072","5,676,380","0.000039","[-0.000294, +0.000372]","0.000380","[-0.2887%, +0.3647%]","0.819689","-","0.460775","0.000175","0.000093","0.102062","5,507,000","0.000057","[-0.000279, +0.000392]","0.000554","[-0.2737%, +0.3846%]","0.741317","-","0.460775","0.000255","0.000136"
"nv_category_l1_Alcohol","Dimension","nv_active_cx_retail_w_alc","","mean","0.023674","5,508,685","0.023740","5,676,380","0.000070","[-0.000093, +0.000233]","0.002973","[-0.3907%, +0.9854%]","0.397047","-","0.107050","0.000318","0.000169","0.023632","5,507,000","-0.000040","[-0.000204, +0.000124]","-0.001684","[-0.8605%, +0.5238%]","0.633524","-","0.107050","-0.000180","-0.000096"
"nv_category_l1_Arts & Crafts","Dimension","nv_active_cx_retail_w_alc","","mean","0.001056","5,508,685","0.001076","5,676,380","-0.000002","[-0.000018, +0.000013]","-0.002053","[-1.6697%, +1.259%]","0.783466","-","0.004775","-0.000010","-0.000005","0.001057","5,507,000","-0.000011","[-0.000026, +0.000004]","-0.010604","[-2.5033%, +0.3825%]","0.149743","-","0.004775","-0.000051","-0.000027"
"nv_category_l1_Baby & Kids","Dimension","nv_active_cx_retail_w_alc","","mean","0.010651","5,508,685","0.010699","5,676,380","0.000031","[-0.000066, +0.000129]","0.002953","[-0.6163%, +1.2069%]","0.525487","-","0.048162","0.000142","0.000076","0.010678","5,507,000","0.000030","[-0.000068, +0.000128]","0.002809","[-0.6379%, +1.1998%]","0.549014","-","0.048162","0.000135","0.000072"
"nv_category_l1_Bakery","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Beauty","Dimension","nv_active_cx_retail_w_alc","","mean","0.010103","5,508,685","0.010203","5,676,380","0.000025","[-0.000047, +0.000098]","0.002520","[-0.4677%, +0.9716%]","0.492594","-","0.045684","0.000115","0.000061","0.010081","5,507,000","-0.000078","[-0.000151, -0.000006]","-0.007761","[-1.4936%, -0.0586%]","0.034003","Significant","0.045684","-0.000355","-0.000188"
"nv_category_l1_CBD & THC","Dimension","nv_active_cx_retail_w_alc","","mean","0.000156","5,508,685","0.000171","5,676,380","0.000009","[-0.000003, +0.000021]","0.058648","[-1.6569%, +13.3865%]","0.126456","-","0.000705","0.000041","0.000022","0.000165","5,507,000","0.000002","[-0.000009, +0.000014]","0.014427","[-5.9431%, +8.8286%]","0.701833","-","0.000705","0.000010","0.000005"
"nv_category_l1_Candy","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Dairy & Eggs","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Drinks","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Fresh Food","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Frozen","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Health","Dimension","nv_active_cx_retail_w_alc","","mean","0.023627","5,508,685","0.023628","5,676,380","-0.000022","[-0.000136, +0.000092]","-0.000943","[-0.576%, +0.3875%]","0.701331","-","0.106838","-0.000101","-0.000054","0.023733","5,507,000","0.000048","[-0.000067, +0.000163]","0.002014","[-0.2851%, +0.688%]","0.417122","-","0.106838","0.000215","0.000114"
"nv_category_l1_Household","Dimension","nv_active_cx_retail_w_alc","","mean","0.037421","5,508,685","0.037626","5,676,380","0.000097","[-0.000084, +0.000279]","0.002602","[-0.224%, +0.7444%]","0.292247","-","0.169212","0.000440","0.000234","0.037560","5,507,000","0.000027","[-0.000156, +0.000209]","0.000710","[-0.4164%, +0.5584%]","0.775177","-","0.169212","0.000120","0.000064"
"nv_category_l1_Lifestyle","Dimension","nv_active_cx_retail_w_alc","","mean","0.010201","5,508,685","0.010139","5,676,380","-0.000021","[-0.000072, +0.00003]","-0.002067","[-0.7059%, +0.2926%]","0.417228","-","0.046127","-0.000095","-0.000051","0.010153","5,507,000","-0.000044","[-0.000095, +0.000007]","-0.004354","[-0.9351%, +0.0643%]","0.087671","-","0.046127","-0.000201","-0.000107"
"nv_category_l1_Meat & Poultry","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Pantry","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Personal Care","Dimension","nv_active_cx_retail_w_alc","","mean","0.023419","5,508,685","0.023482","5,676,380","0.000017","[-0.000105, +0.000138]","0.000709","[-0.4492%, +0.591%]","0.789310","-","0.105897","0.000075","0.000040","0.023439","5,507,000","-0.000081","[-0.000204, +0.000041]","-0.003472","[-0.8691%, +0.1747%]","0.192254","-","0.105897","-0.000368","-0.000195"
"nv_category_l1_Pet Care","Dimension","nv_active_cx_retail_w_alc","","mean","0.014156","5,508,685","0.014135","5,676,380","-0.000025","[-0.00014, +0.00009]","-0.001760","[-0.9859%, +0.6339%]","0.670093","-","0.064011","-0.000113","-0.000060","0.014158","5,507,000","0.000010","[-0.000106, +0.000126]","0.000714","[-0.7457%, +0.8886%]","0.863968","-","0.064011","0.000046","0.000024"
"nv_category_l1_Produce","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Seafood","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Snacks","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"is_new_nv_user_0","Dimension","nv_active_cx_retail_w_alc","","mean","0.141301","3,655,780","0.141494","3,766,604","0.000092","[-0.000381, +0.000565]","0.000651","[-0.2698%, +0.4001%]","0.703055","-","0.423748","0.000276","0.000147","0.141510","3,654,769","0.000155","[-0.000322, +0.000632]","0.001095","[-0.2279%, +0.447%]","0.524640","-","0.423748","0.000464","0.000247"
"is_new_nv_user_1","Dimension","nv_active_cx_retail_w_alc","","mean","0.024434","1,835,355","0.024417","1,891,590","-0.000017","[-0.00033, +0.000297]","-0.000678","[-1.3507%, +1.2152%]","0.917527","-","0.036789","-0.000025","-0.000013","0.024319","1,834,527","-0.000114","[-0.00043, +0.000201]","-0.004680","[-1.7595%, +0.8234%]","0.477513","-","0.036789","-0.000172","-0.000092"
"cng_business_line_1P Convenience","Dimension","nv_active_cx_retail_w_alc","","mean","0.006121","5,508,685","0.006126","5,676,380","0.000032","[-0.000053, +0.000117]","0.005241","[-0.8641%, +1.9122%]","0.459332","-","0.027667","0.000145","0.000077","0.006065","5,507,000","-0.000021","[-0.000106, +0.000064]","-0.003431","[-1.7377%, +1.0516%]","0.629734","-","0.027667","-0.000095","-0.000050"
"cng_business_line_3P Convenience","Dimension","nv_active_cx_retail_w_alc","","mean","0.046435","5,508,685","0.046490","5,676,380","0.000030","[-0.0002, +0.000261]","0.000650","[-0.4316%, +0.5616%]","0.797466","-","0.209898","0.000136","0.000073","0.046525","5,507,000","-0.000006","[-0.000238, +0.000226]","-0.000133","[-0.5136%, +0.4869%]","0.958296","-","0.209898","-0.000028","-0.000015"
"cng_business_line_Active & Office","Dimension","nv_active_cx_retail_w_alc","","mean","0.002577","5,508,685","0.002583","5,676,380","0.000001","[-0.000022, +0.000025]","0.000522","[-0.8612%, +0.9655%]","0.910895","-","0.011649","0.000006","0.000003","0.002587","5,507,000","-0.000002","[-0.000026, +0.000021]","-0.000944","[-1.0044%, +0.8156%]","0.838832","-","0.011649","-0.000011","-0.000006"
"cng_business_line_Alcohol","Dimension","nv_active_cx_retail_w_alc","","mean","0.016729","5,508,685","0.016797","5,676,380","0.000022","[-0.000113, +0.000157]","0.001330","[-0.6727%, +0.9387%]","0.746241","-","0.075620","0.000101","0.000053","0.016660","5,507,000","-0.000077","[-0.000213, +0.000058]","-0.004611","[-1.2715%, +0.3494%]","0.264828","-","0.075620","-0.000349","-0.000185"
"cng_business_line_Flowers","Dimension","nv_active_cx_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","0.541038","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, +0.000001]","","[]","0.317858","-","0.000000","0.000000","0.000000"
"cng_business_line_Grocery","Dimension","nv_active_cx_retail_w_alc","","mean","0.038435","5,508,685","0.038626","5,676,380","0.000206","[-0.000008, +0.000421]","0.005370","[-0.0204%, +1.0944%]","0.059015","-","0.173735","0.000933","0.000496","0.038600","5,507,000","0.000163","[-0.000053, +0.000378]","0.004230","[-0.1386%, +0.9846%]","0.139847","-","0.173735","0.000735","0.000391"
"cng_business_line_Home & Wellness","Dimension","nv_active_cx_retail_w_alc","","mean","0.007145","5,508,685","0.007125","5,676,380","0.000001","[-0.000059, +0.000061]","0.000176","[-0.8214%, +0.8565%]","0.967294","-","0.032297","0.000006","0.000003","0.007114","5,507,000","-0.000017","[-0.000078, +0.000043]","-0.002435","[-1.088%, +0.6011%]","0.572047","-","0.032297","-0.000079","-0.000042"
"cng_business_line_Pets","Dimension","nv_active_cx_retail_w_alc","","mean","0.005222","5,508,685","0.005199","5,676,380","0.000030","[-0.000032, +0.000092]","0.005754","[-0.6104%, +1.7612%]","0.341592","-","0.023604","0.000136","0.000072","0.005225","5,507,000","0.000044","[-0.000018, +0.000107]","0.008484","[-0.3488%, +2.0456%]","0.164835","-","0.023604","0.000200","0.000106"
"nv_average_retail_w_alc_sales_per_order","Metric","N/A","","mean","24.707262","1,042,595","24.787484","1,073,511","0.073255","[-0.05549, +0.201999]","0.002965","[-0.2246%, +0.8176%]","0.264761","-","0.407641","0.001237","0.029937","24.763596","1,042,723","0.048322","[-0.075661, +0.172306]","0.001956","[-0.3062%, +0.6974%]","0.444932","-","0.407641","0.000814","0.019698"
"cng_business_line_1P Convenience","Dimension","nv_average_retail_w_alc_sales_per_order","","mean","19.306726","122,481","19.173030","125,628","-0.133028","[-0.389027, +0.122971]","-0.006890","[-2.015%, +0.6369%]","0.308450","-","0.017260","-0.000096","-0.002314","19.410968","121,556","0.106253","[-0.157732, +0.370238]","0.005503","[-0.817%, +1.9177%]","0.430183","-","0.017260","0.000076","0.001833"
"cng_business_line_3P Convenience","Dimension","nv_average_retail_w_alc_sales_per_order","","mean","18.353425","528,056","18.370524","544,355","0.023256","[-0.061292, +0.107804]","0.001267","[-0.334%, +0.5874%]","0.589815","-","0.157008","0.000151","0.003656","18.372259","528,943","0.026012","[-0.058279, +0.110302]","0.001417","[-0.3175%, +0.601%]","0.545288","-","0.157008","0.000168","0.004072"
"cng_business_line_Active & Office","Dimension","nv_average_retail_w_alc_sales_per_order","","mean","73.397462","14,287","74.348704","14,752","0.880758","[-3.174224, +4.93574]","0.012000","[-4.3247%, +6.7247%]","0.670318","-","0.007126","0.000259","0.006277","75.311453","14,317","1.814362","[-2.17896, +5.807684]","0.024720","[-2.9687%, +7.9126%]","0.373193","-","0.007126","0.000536","0.012961"
"cng_business_line_Alcohol","Dimension","nv_average_retail_w_alc_sales_per_order","","mean","33.821867","96,512","33.988330","100,079","0.166482","[-0.213414, +0.546378]","0.004922","[-0.631%, +1.6155%]","0.390387","-","0.064871","0.000447","0.010814","34.004408","96,223","0.181868","[-0.199817, +0.563554]","0.005377","[-0.5908%, +1.6662%]","0.350357","-","0.064871","0.000489","0.011820"
"cng_business_line_Grocery","Dimension","nv_average_retail_w_alc_sales_per_order","","mean","24.414327","441,947","24.465854","455,885","0.038747","[-0.153104, +0.230598]","0.001587","[-0.6271%, +0.9445%]","0.692219","-","0.125732","0.000202","0.004887","24.381774","443,393","-0.050692","[-0.221684, +0.120301]","-0.002076","[-0.908%, +0.4927%]","0.561210","-","0.125732","-0.000264","-0.006380"
"cng_business_line_Home & Wellness","Dimension","nv_average_retail_w_alc_sales_per_order","","mean","37.430789","40,860","37.914418","41,902","0.408614","[-0.227492, +1.04472]","0.010917","[-0.6078%, +2.7911%]","0.208024","-","0.020878","0.000354","0.008571","37.473534","40,652","-0.043720","[-0.668461, +0.581021]","-0.001168","[-1.7859%, +1.5523%]","0.890904","-","0.020878","-0.000038","-0.000913"
