"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_package","","mean","0.640610","113,917","0.642096","114,280","0.001486","[-0.002432, +0.005405]","0.002320","[-0.3797%, +0.8437%]","0.457261","-","0.098814","0.000220","0.000147"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_package","","mean","0.676671","730,792","0.676502","733,401","-0.000136","[-0.001512, +0.001239]","-0.000201","[-0.2234%, +0.1831%]","0.846048","-","0.858714","-0.000175","-0.000117"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_package","","mean","0.616811","653,068","0.615280","651,260","-0.001476","[-0.003031, +0.00008]","-0.002393","[-0.4915%, +0.0129%]","0.062970","-","0.694358","-0.001532","-0.001025"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_package","","mean","0.822998","230,059","0.823166","235,700","-0.000055","[-0.002099, +0.001989]","-0.000067","[-0.2551%, +0.2416%]","0.957694","-","0.263335","-0.000022","-0.000015"
"dbd_avg_o2_sdb","Metric","N/A","","mean","0.666885","855,324","0.666392","858,462","-0.000410","[-0.001705, +0.000886]","-0.000614","[-0.2557%, +0.1329%]","0.535598","-","0.957399","-0.000591","-0.000392"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_sdb","","mean","0.646685","183,805","0.647263","185,276","0.000564","[-0.002232, +0.003361]","0.000873","[-0.3451%, +0.5197%]","0.692443","-","0.215179","0.000182","0.000121"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_sdb","","mean","0.690968","25,710","0.692121","25,799","0.001054","[-0.006376, +0.008484]","0.001525","[-0.9228%, +1.2279%]","0.780980","-","0.028368","0.000045","0.000030"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_sdb","","mean","0.671916","647,151","0.670968","648,666","-0.000840","[-0.002331, +0.000652]","-0.001249","[-0.3469%, +0.097%]","0.269925","-","0.710629","-0.000900","-0.000597"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_sdb","","mean","0.639136","666,476","0.637766","664,800","-0.001271","[-0.002787, +0.000246]","-0.001988","[-0.4361%, +0.0385%]","0.100546","-","0.694455","-0.001331","-0.000883"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_sdb","","mean","0.741123","234,593","0.741025","240,389","-0.000393","[-0.002809, +0.002023]","-0.000530","[-0.379%, +0.273%]","0.750071","-","0.263115","-0.000156","-0.000103"
