"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","1200 Value","1200 Exposure Volume","600 Value","600 Exposure Volume","600 Absolute Impact","600 Absolute Impact Confidence Interval","600 Relative Impact","600 Relative Impact Confidence Interval","600 P Value","600 Significance","600 Coverage","600 Relative Global Lift","600 Absolute Global Lift","900 Value","900 Exposure Volume","900 Absolute Impact","900 Absolute Impact Confidence Interval","900 Relative Impact","900 Relative Impact Confidence Interval","900 P Value","900 Significance","900 Coverage","900 Relative Global Lift","900 Absolute Global Lift"
"dbd_nv_trials_per_cx","Metric","N/A","","mean","0.005309","14,250,410","0.005279","13,824,741","-0.000029","[-0.000083, +0.000024]","-0.005546","[-1.5659%, +0.4567%]","0.282457","-","0.931123","-0.005164","-0.000660","0.005318","13,824,745","0.000009","[-0.000045, +0.000063]","0.001716","[-0.8415%, +1.1848%]","0.739881","-","0.931123","0.001598","0.000204"
"dbd_nv_trials_retrial_per_cx","Metric","N/A","","mean","0.002822","14,250,410","0.002798","13,824,741","-0.000024","[-0.000063, +0.000015]","-0.008413","[-2.2292%, +0.5466%]","0.234829","-","0.938812","-0.007898","-0.000532","0.002815","13,824,745","-0.000007","[-0.000046, +0.000032]","-0.002474","[-1.6373%, +1.1425%]","0.727175","-","0.938812","-0.002323","-0.000156"
"dbd_o2_aov","Metric","N/A","","mean","20.419882","1,509,780","20.424976","1,464,355","0.002070","[-0.035793, +0.039932]","0.000101","[-0.1753%, +0.1956%]","0.914687","-","0.963432","0.000098","0.001994","20.428246","1,465,670","0.011320","[-0.026647, +0.049287]","0.000554","[-0.1305%, +0.2414%]","0.558957","-","0.963432","0.000533","0.010906"
"dbd_o2_gmv","Metric","N/A","","mean","3.744142","14,250,410","3.749727","13,824,741","0.001820","[-0.010582, +0.014222]","0.000486","[-0.2826%, +0.3798%]","0.773640","-","0.962172","0.000468","0.016523","3.746049","13,824,745","0.002489","[-0.009925, +0.014902]","0.000665","[-0.2651%, +0.398%]","0.694372","-","0.962172","0.000640","0.022594"
"dbd_o2_post_checkout_aov","Metric","N/A","","mean","21.968939","1,233,848","21.980534","1,196,623","0.007630","[-0.034584, +0.049844]","0.000347","[-0.1574%, +0.2269%]","0.723144","-","0.955382","0.000332","0.007290","21.982386","1,197,296","0.014331","[-0.027941, +0.056603]","0.000652","[-0.1272%, +0.2577%]","0.506384","-","0.955382","0.000624","0.013693"
"dbd_o2_post_checkout_gmv","Metric","N/A","","mean","2.949139","14,250,410","2.956593","13,824,741","0.004662","[-0.006109, +0.015433]","0.001581","[-0.2072%, +0.5233%]","0.396292","-","0.955760","0.001511","0.042324","2.955274","13,824,745","0.005440","[-0.005339, +0.01622]","0.001845","[-0.181%, +0.55%]","0.322561","-","0.955760","0.001763","0.049394"
"dbd_o2_pre_checkout_aov","Metric","N/A","","mean","16.186111","425,726","16.161431","412,697","-0.025054","[-0.085998, +0.03589]","-0.001548","[-0.5313%, +0.2217%]","0.420396","-","0.986123","-0.001527","-0.024706","16.158816","413,628","-0.020774","[-0.082419, +0.040872]","-0.001283","[-0.5092%, +0.2525%]","0.508941","-","0.986123","-0.001266","-0.020484"
"dbd_o2_pre_checkout_gmv","Metric","N/A","","mean","0.795003","14,250,410","0.793134","13,824,741","-0.002473","[-0.007623, +0.002677]","-0.003111","[-0.9589%, +0.3367%]","0.346609","-","0.986726","-0.003070","-0.022454","0.790775","13,824,745","-0.003003","[-0.008161, +0.002155]","-0.003778","[-1.0266%, +0.271%]","0.253780","-","0.986726","-0.003728","-0.027267"
"dbd_o2_subtotal","Metric","N/A","","mean","14.200404","1,509,780","14.200228","1,464,355","-0.003716","[-0.035145, +0.027713]","-0.000262","[-0.2475%, +0.1952%]","0.816753","-","0.963432","-0.000252","-0.003580","14.198239","1,465,670","0.001715","[-0.029752, +0.033182]","0.000121","[-0.2095%, +0.2337%]","0.914930","-","0.963432","0.000116","0.001652"
"dbd_o2_trials_per_cx","Metric","N/A","","mean","0.022586","11,820,049","0.022539","11,471,158","-0.000046","[-0.000167, +0.000074]","-0.002057","[-0.7397%, +0.3283%]","0.450252","-","0.927735","-0.001908","-0.000043","0.022614","11,471,693","0.000029","[-0.000092, +0.000149]","0.001273","[-0.4071%, +0.6617%]","0.640664","-","0.927735","0.001181","0.000027"
"dbd_o2_vp","Metric","N/A","","mean","-0.606475","1,509,780","-0.605600","1,464,355","0.001803","[-0.010567, +0.014174]","0.002973","[+1.7424%, -2.3371%]","0.775123","-","0.963432","-0.002846","0.001737","-0.603523","1,465,670","0.002473","[-0.010146, +0.015092]","0.004078","[+1.6729%, -2.4885%]","0.700890","-","0.963432","-0.003903","0.002383"
"dbd_o2_vp_per_cx","Metric","N/A","","mean","-0.111202","14,250,410","-0.111179","13,824,741","0.000117","[-0.002226, +0.00246]","0.001053","[+2.002%, -2.2126%]","0.921995","-","0.957170","-0.001008","0.001063","-0.110672","13,824,745","0.000673","[-0.001714, +0.003059]","0.006048","[+1.5411%, -2.7507%]","0.580660","-","0.957170","-0.005789","0.006106"
"dbd_o_2_trials_per_cx_post_checkout","Metric","N/A","","mean","0.017996","11,820,049","0.017962","11,471,158","-0.000034","[-0.000141, +0.000074]","-0.001865","[-0.7861%, +0.4132%]","0.542225","-","0.915692","-0.001707","-0.000031","0.017990","11,471,693","-0.000005","[-0.000113, +0.000103]","-0.000301","[-0.63%, +0.5698%]","0.921671","-","0.915692","-0.000276","-0.000005"
"dbd_o_2_trials_per_cx_pre_checkout","Metric","N/A","","mean","0.004590","11,820,049","0.004577","11,471,158","-0.000013","[-0.000068, +0.000042]","-0.002806","[-1.4759%, +0.9147%]","0.645434","-","0.978176","-0.002745","-0.000012","0.004625","11,471,693","0.000035","[-0.00002, +0.00009]","0.007660","[-0.4325%, +1.9644%]","0.210311","-","0.978176","0.007493","0.000033"
"dbd_order_frequency","Metric","N/A","","mean","1.730664","1,509,780","1.733200","1,464,355","0.001059","[-0.002634, +0.004752]","0.000612","[-0.1522%, +0.2746%]","0.573955","-","0.963432","0.000590","0.001019","1.729670","1,465,670","0.000345","[-0.003336, +0.004027]","0.000200","[-0.1928%, +0.2327%]","0.854147","-","0.963432","0.000192","0.000332"
"dbd_order_frequency_14d","Metric","N/A","","mean","1.434707","1,018,162","1.437416","987,863","0.001737","[-0.001006, +0.004481]","0.001211","[-0.0701%, +0.3123%]","0.214530","-","0.538502","0.000652","0.001127","1.435121","987,169","0.001445","[-0.001285, +0.004176]","0.001007","[-0.0896%, +0.2911%]","0.299573","-","0.538502","0.000542","0.000937"
"dbd_order_frequency_28d","Metric","N/A","","mean","1.951920","901,052","1.956027","873,358","0.001280","[-0.004113, +0.006673]","0.000656","[-0.2107%, +0.3419%]","0.641843","-","0.648154","0.000425","0.000734","1.950525","873,880","-0.000458","[-0.005834, +0.004918]","-0.000235","[-0.2989%, +0.2519%]","0.867355","-","0.648154","-0.000152","-0.000263"
"dbd_order_frequency_7d","Metric","N/A","","mean","1.233465","783,235","1.235319","758,926","0.001091","[-0.000871, +0.003052]","0.000884","[-0.0706%, +0.2475%]","0.275805","-","0.355868","0.000315","0.000544","1.234403","758,886","0.001585","[-0.00037, +0.00354]","0.001285","[-0.03%, +0.287%]","0.112065","-","0.355868","0.000457","0.000790"
"dbd_order_rate","Metric","N/A","","mean","0.183358","14,250,410","0.183585","13,824,741","-0.000025","[-0.000559, +0.000508]","-0.000139","[-0.3051%, +0.2773%]","0.925548","-","0.963428","-0.000134","-0.000231","0.183376","13,824,745","0.000072","[-0.000461, +0.000605]","0.000393","[-0.2514%, +0.33%]","0.790908","-","0.963428","0.000379","0.000655"
"dbd_order_rate_14d","Metric","N/A","","mean","0.127912","11,420,057","0.128167","11,079,032","0.000087","[-0.000313, +0.000486]","0.000678","[-0.2446%, +0.3803%]","0.670426","-","0.538547","0.000365","0.000631","0.127864","11,079,794","-0.000014","[-0.000412, +0.000385]","-0.000106","[-0.3224%, +0.3011%]","0.946784","-","0.538547","-0.000057","-0.000099"
"dbd_order_rate_28d","Metric","N/A","","mean","0.342256","5,138,783","0.342407","4,989,134","-0.000448","[-0.001688, +0.000792]","-0.001309","[-0.4931%, +0.2313%]","0.478705","-","0.648346","-0.000849","-0.001468","0.341706","4,988,278","-0.000352","[-0.001589, +0.000885]","-0.001028","[-0.4643%, +0.2587%]","0.577179","-","0.648346","-0.000667","-0.001153"
"dbd_order_rate_7d","Metric","N/A","","mean","0.073675","13,112,877","0.073706","12,719,739","-0.000052","[-0.000297, +0.000194]","-0.000703","[-0.4032%, +0.2627%]","0.679094","-","0.356034","-0.000250","-0.000433","0.073650","12,719,309","-0.000018","[-0.000263, +0.000227]","-0.000244","[-0.3571%, +0.3084%]","0.885891","-","0.356034","-0.000087","-0.000150"
"dbd_pcc_load_latency_ios","Metric","N/A","","mean","0.591726","9,985,986","0.590140","9,690,150","-0.001553","[-0.001858, -0.001247]","-0.002624","[-0.3141%, -0.2107%]","0.000000","Significant","0.979227","-0.002575","-0.001520","0.591180","9,688,654","-0.000430","[-0.000736, -0.000123]","-0.000726","[-0.1243%, -0.0209%]","0.005953","Significant","0.979227","-0.000712","-0.000421"
"dbd_post_checkout_browsed_carousels_fyp","Metric","N/A","","mean","0.319390","10,768,949","0.319115","10,453,324","-0.000139","[-0.000655, +0.000378]","-0.000434","[-0.2052%, +0.1184%]","0.599032","-","","","","0.319365","10,453,188","-0.000152","[-0.000669, +0.000365]","-0.000475","[-0.2094%, +0.1144%]","0.565101","-","","",""
"dbd_post_checkout_browsed_carousels_fyp_nv","Metric","N/A","","mean","0.128062","10,768,949","0.127961","10,453,324","-0.000034","[-0.000247, +0.000179]","-0.000267","[-0.1931%, +0.1398%]","0.753533","-","","","","0.128043","10,453,188","-0.000069","[-0.000283, +0.000144]","-0.000541","[-0.2206%, +0.1124%]","0.524152","-","","",""
"dbd_post_checkout_browsed_carousels_fyp_rx","Metric","N/A","","mean","0.191328","10,768,949","0.191154","10,453,324","-0.000067","[-0.000406, +0.000272]","-0.000350","[-0.2121%, +0.1421%]","0.698362","-","","","","0.191322","10,453,188","-0.000086","[-0.000425, +0.000253]","-0.000449","[-0.222%, +0.1323%]","0.619491","-","","",""
"dbd_post_checkout_browsed_items_fyp","Metric","N/A","","mean","0.786848","10,768,949","0.785887","10,453,324","-0.001014","[-0.002519, +0.00049]","-0.001289","[-0.3201%, +0.0623%]","0.186465","-","","","","0.786905","10,453,188","-0.000022","[-0.001528, +0.001483]","-0.000028","[-0.1942%, +0.1885%]","0.976823","-","","",""
"dbd_post_checkout_browsed_items_fyp_nv","Metric","N/A","","mean","0.316995","10,768,949","0.316606","10,453,324","-0.000279","[-0.000892, +0.000334]","-0.000880","[-0.2813%, +0.1053%]","0.372115","-","","","","0.317057","10,453,188","-0.000037","[-0.000651, +0.000576]","-0.000117","[-0.2052%, +0.1818%]","0.905383","-","","",""
"dbd_post_checkout_browsed_items_fyp_rx","Metric","N/A","","mean","0.469853","10,768,949","0.469280","10,453,324","-0.000568","[-0.00155, +0.000414]","-0.001208","[-0.3299%, +0.0882%]","0.257175","-","","","","0.469848","10,453,188","-0.000159","[-0.001142, +0.000824]","-0.000337","[-0.2429%, +0.1755%]","0.751887","-","","",""
"dbd_post_checkout_browsed_stores","Metric","N/A","","mean","0.633960","10,768,949","0.633236","10,453,324","-0.000540","[-0.001442, +0.000362]","-0.000852","[-0.2274%, +0.0571%]","0.240600","-","","","","0.633716","10,453,188","-0.000385","[-0.001287, +0.000518]","-0.000607","[-0.203%, +0.0816%]","0.403325","-","","",""
"dbd_post_checkout_browsed_stores_fyp","Metric","N/A","","mean","0.319286","10,768,949","0.319019","10,453,324","-0.000131","[-0.000644, +0.000383]","-0.000409","[-0.2018%, +0.12%]","0.618312","-","","","","0.319266","10,453,188","-0.000149","[-0.000662, +0.000365]","-0.000465","[-0.2075%, +0.1144%]","0.571068","-","","",""
"dbd_post_checkout_browsed_stores_fyp_nv","Metric","N/A","","mean","0.127968","10,768,949","0.127876","10,453,324","-0.000025","[-0.000235, +0.000185]","-0.000196","[-0.184%, +0.1448%]","0.815018","-","","","","0.127956","10,453,188","-0.000062","[-0.000273, +0.000148]","-0.000487","[-0.2132%, +0.1157%]","0.561251","-","","",""
"dbd_post_checkout_browsed_stores_fyp_rx","Metric","N/A","","mean","0.191319","10,768,949","0.191143","10,453,324","-0.000068","[-0.000407, +0.00027]","-0.000357","[-0.2128%, +0.1413%]","0.692395","-","","","","0.191310","10,453,188","-0.000089","[-0.000428, +0.00025]","-0.000464","[-0.2235%, +0.1307%]","0.607730","-","","",""
"dbd_post_checkout_browsed_stores_nav_bar","Metric","N/A","","mean","0.494018","10,768,949","0.493376","10,453,324","-0.000354","[-0.001054, +0.000346]","-0.000718","[-0.2134%, +0.0699%]","0.320957","-","","","","0.493770","10,453,188","-0.000408","[-0.001108, +0.000293]","-0.000825","[-0.2243%, +0.0593%]","0.254283","-","","",""
"dbd_post_checkout_browsed_stores_nav_bar_nv","Metric","N/A","","mean","0.185132","10,768,949","0.184828","10,453,324","-0.000185","[-0.00044, +0.00007]","-0.000999","[-0.2376%, +0.0377%]","0.154639","-","","","","0.185056","10,453,188","-0.000143","[-0.000398, +0.000112]","-0.000770","[-0.2148%, +0.0607%]","0.273043","-","","",""
"dbd_post_checkout_browsed_stores_nav_bar_rx","Metric","N/A","","mean","0.308886","10,768,949","0.308548","10,453,324","-0.000128","[-0.000618, +0.000362]","-0.000415","[-0.2001%, +0.1172%]","0.608640","-","","","","0.308715","10,453,188","-0.000308","[-0.000799, +0.000182]","-0.000998","[-0.2585%, +0.059%]","0.218034","-","","",""
"dbd_post_checkout_browsed_stores_nv","Metric","N/A","","mean","0.239359","10,768,949","0.239086","10,453,324","-0.000141","[-0.000462, +0.000181]","-0.000588","[-0.1932%, +0.0757%]","0.391494","-","","","","0.239300","10,453,188","-0.000143","[-0.000465, +0.000179]","-0.000598","[-0.1943%, +0.0747%]","0.383840","-","","",""
"dbd_post_checkout_browsed_stores_rx","Metric","N/A","","mean","0.392395","10,768,949","0.391940","10,453,324","-0.000240","[-0.000839, +0.00036]","-0.000610","[-0.2138%, +0.0917%]","0.433298","-","","","","0.392227","10,453,188","-0.000331","[-0.000931, +0.000268]","-0.000844","[-0.2372%, +0.0684%]","0.278949","-","","",""
"dbd_post_checkout_fyp_carousel_item_depth","Metric","N/A","","mean","0.449506","9,528,629","0.448982","9,251,943","-0.000497","[-0.001233, +0.000239]","-0.001106","[-0.2744%, +0.0531%]","0.185555","-","","","","0.449557","9,251,902","0.000040","[-0.000696, +0.000777]","0.000090","[-0.1549%, +0.1728%]","0.914584","-","","",""
"dbd_post_checkout_fyp_carousel_item_depth_nv","Metric","N/A","","mean","0.576121","6,741,420","0.575205","6,544,787","-0.000897","[-0.002012, +0.000218]","-0.001558","[-0.3493%, +0.0378%]","0.114688","-","","","","0.576586","6,544,679","0.000466","[-0.00065, +0.001583]","0.000810","[-0.1128%, +0.2747%]","0.412703","-","","",""
"dbd_post_checkout_fyp_carousel_item_depth_rx","Metric","N/A","","mean","0.570998","7,568,562","0.570661","7,350,809","-0.000409","[-0.001444, +0.000625]","-0.000717","[-0.2529%, +0.1095%]","0.438146","-","","","","0.570843","7,351,531","-0.000181","[-0.001215, +0.000854]","-0.000317","[-0.2128%, +0.1495%]","0.731894","-","","",""
"dbd_post_checkout_order_rate","Metric","N/A","","mean","0.134241","14,250,410","0.134510","13,824,741","0.000106","[-0.00031, +0.000522]","0.000793","[-0.2306%, +0.3892%]","0.615919","-","0.955384","0.000758","0.000967","0.134438","13,824,745","0.000152","[-0.000263, +0.000568]","0.001134","[-0.1961%, +0.423%]","0.472685","-","0.955384","0.001084","0.001382"
"dbd_post_checkout_order_rate_14d","Metric","N/A","","mean","0.093596","11,420,057","0.093804","11,079,032","0.000095","[-0.000226, +0.000416]","0.001017","[-0.2415%, +0.4448%]","0.561476","-","0.533465","0.000542","0.000692","0.093606","11,079,794","-0.000024","[-0.000345, +0.000296]","-0.000258","[-0.3684%, +0.3168%]","0.882529","-","0.533465","-0.000138","-0.000176"
"dbd_post_checkout_order_rate_28d","Metric","N/A","","mean","0.248031","5,138,783","0.248472","4,989,134","0.000054","[-0.00091, +0.001019]","0.000219","[-0.3671%, +0.4108%]","0.912314","-","0.636375","0.000139","0.000178","0.248025","4,988,278","-0.000088","[-0.001051, +0.000875]","-0.000354","[-0.4237%, +0.3528%]","0.858016","-","0.636375","-0.000226","-0.000288"
"dbd_post_checkout_order_rate_7d","Metric","N/A","","mean","0.053914","13,112,877","0.053933","12,719,739","-0.000034","[-0.000236, +0.000168]","-0.000634","[-0.4382%, +0.3113%]","0.740085","-","0.352663","-0.000224","-0.000286","0.053903","12,719,309","-0.000032","[-0.000234, +0.00017]","-0.000589","[-0.4335%, +0.3156%]","0.757741","-","0.352663","-0.000208","-0.000265"
"dbd_post_o2_vp_per_cx","Metric","N/A","","mean","-0.061547","14,250,410","-0.061574","13,824,741","-0.000069","[-0.00196, +0.001823]","-0.001115","[+3.1848%, -2.9617%]","0.943290","-","0.938553","0.001047","-0.000623","-0.061625","13,824,745","0.000185","[-0.001756, +0.002125]","0.003000","[+2.8531%, -3.4531%]","0.852081","-","0.938553","-0.002815","0.001676"
"dbd_postcheckout_search_avg_click_position","Metric","N/A","","mean","2.022449","254,827","2.188972","246,911","0.166643","[+0.009666, +0.32362]","0.082397","[+0.4779%, +16.0014%]","0.037466","Significant","0.866418","0.080464","0.145112","1.488805","246,749","-0.533743","[-1.164927, +0.097441]","-0.263909","[-57.5998%, +4.818%]","0.097441","-","0.866418","-0.266476","-0.480577"
"dbd_postcheckout_search_back_button_ctr","Metric","N/A","","mean","0.198095","463,682","0.198673","449,233","0.000492","[-0.001056, +0.00204]","0.002482","[-0.5333%, +1.0297%]","0.533630","-","0.966555","0.002396","0.000475","0.198596","448,774","0.000387","[-0.001162, +0.001936]","0.001955","[-0.5864%, +0.9775%]","0.624039","-","0.966555","0.001888","0.000374"
"dbd_postcheckout_search_browse_button_ctr","Metric","N/A","","mean","0.244850","463,682","0.237603","449,233","-0.007290","[-0.016609, +0.002029]","-0.029773","[-6.7835%, +0.8288%]","0.125235","-","0.961616","-0.028291","-0.007012","0.242730","448,774","-0.002168","[-0.01157, +0.007235]","-0.008854","[-4.7255%, +2.9548%]","0.651356","-","0.961616","-0.008412","-0.002085"
"dbd_postcheckout_search_ctr","Metric","N/A","","mean","0.461492","10,768,949","0.461360","10,453,324","-0.000129","[-0.001831, +0.001573]","-0.000279","[-0.3968%, +0.341%]","0.882055","-","0.965985","-0.000271","-0.000124","0.461515","10,453,188","0.000024","[-0.001676, +0.001725]","0.000052","[-0.3633%, +0.3737%]","0.977880","-","0.965985","0.000051","0.000023"
"dbd_postcheckout_search_nsr","Metric","N/A","","mean","0.192925","10,768,949","0.193736","10,453,324","0.000736","[-0.000953, +0.002425]","0.003813","[-0.494%, +1.2567%]","0.393191","-","0.965985","0.003674","0.000711","0.192384","10,453,188","-0.000566","[-0.002252, +0.001121]","-0.002933","[-1.1675%, +0.5809%]","0.510831","-","0.965985","-0.002826","-0.000547"
"dbd_postcheckout_searched","Metric","N/A","","mean","0.011289","10,768,949","0.011238","10,453,324","-0.000051","[-0.000104, +0.000002]","-0.004534","[-0.9241%, +0.0173%]","0.059052","-","0.963684","-0.004382","-0.000049","0.011251","10,453,188","-0.000038","[-0.000092, +0.000015]","-0.003399","[-0.8122%, +0.1324%]","0.158379","-","0.963684","-0.003286","-0.000037"
"dbd_pre_checkout_order_rate","Metric","N/A","","mean","0.049116","14,250,410","0.049076","13,824,741","-0.000156","[-0.000445, +0.000134]","-0.003168","[-0.9064%, +0.2729%]","0.292355","-","0.986120","-0.003124","-0.001413","0.048938","13,824,745","-0.000104","[-0.000393, +0.000184]","-0.002125","[-0.8002%, +0.3752%]","0.478504","-","0.986120","-0.002096","-0.000948"
"dbd_pre_checkout_order_rate_14d","Metric","N/A","","mean","0.034316","11,420,057","0.034363","11,079,032","-0.000028","[-0.000244, +0.000189]","-0.000806","[-0.7104%, +0.5493%]","0.802067","-","0.552922","-0.000445","-0.000201","0.034258","11,079,794","-0.000007","[-0.000223, +0.000208]","-0.000217","[-0.649%, +0.6055%]","0.945902","-","0.552922","-0.000120","-0.000054"
"dbd_pre_checkout_order_rate_28d","Metric","N/A","","mean","0.094225","5,138,783","0.093934","4,989,134","-0.000584","[-0.001273, +0.000105]","-0.006199","[-1.3513%, +0.1116%]","0.096714","-","0.682127","-0.004228","-0.001913","0.093681","4,988,278","-0.000313","[-0.001, +0.000374]","-0.003320","[-1.0613%, +0.3973%]","0.372239","-","0.682127","-0.002265","-0.001025"
"dbd_pre_checkout_order_rate_7d","Metric","N/A","","mean","0.019761","13,112,877","0.019772","12,719,739","-0.000028","[-0.000159, +0.000104]","-0.001398","[-0.8066%, +0.527%]","0.681097","-","0.365569","-0.000511","-0.000231","0.019747","12,719,309","0.000006","[-0.000126, +0.000137]","0.000284","[-0.6373%, +0.694%]","0.933409","-","0.365569","0.000104","0.000047"
"dbd_total_o2_gmv_1pc","Metric","N/A","","mean","0.061986","14,250,410","0.062874","13,824,741","0.000606","[-0.000694, +0.001905]","0.009770","[-1.1194%, +3.0733%]","0.361047","-","0.963772","0.009416","0.000673","0.062493","13,824,745","0.000393","[-0.000898, +0.001683]","0.006332","[-1.4485%, +2.715%]","0.551034","-","0.963772","0.006103","0.000436"
"dbd_total_o2_gmv_3pc","Metric","N/A","","mean","0.698322","14,250,410","0.698941","13,824,741","-0.000546","[-0.004812, +0.003721]","-0.000781","[-0.6891%, +0.5328%]","0.802078","-","0.964127","-0.000753","-0.000606","0.696668","13,824,745","-0.002401","[-0.006675, +0.001873]","-0.003439","[-0.9559%, +0.2682%]","0.270805","-","0.964127","-0.003315","-0.002667"
"dbd_total_o2_gmv_alc","Metric","N/A","","mean","0.175367","14,250,410","0.177337","13,824,741","0.002036","[-0.000631, +0.004704]","0.011612","[-0.3601%, +2.6824%]","0.134637","-","0.965711","0.011214","0.002261","0.178517","13,824,745","0.002922","[+0.000254, +0.00559]","0.016664","[+0.1451%, +3.1877%]","0.031800","Significant","0.965711","0.016093","0.003245"
"dbd_total_o2_gmv_flowers","Metric","N/A","","mean","0.001471","14,250,410","0.001373","13,824,741","-0.000099","[-0.000318, +0.00012]","-0.067358","[-21.6153%, +8.1436%]","0.374935","-","0.953488","-0.064225","-0.000110","0.001548","13,824,745","0.000076","[-0.000146, +0.000298]","0.051563","[-9.9459%, +20.2586%]","0.503375","-","0.953488","0.049165","0.000084"
"dbd_total_o2_gmv_grocery","Metric","N/A","","mean","0.549091","14,250,410","0.551612","13,824,741","0.001344","[-0.003755, +0.006443]","0.002448","[-0.6838%, +1.1735%]","0.605362","-","0.960565","0.002352","0.001493","0.547593","13,824,745","-0.001585","[-0.006674, +0.003504]","-0.002887","[-1.2155%, +0.6381%]","0.541519","-","0.960565","-0.002773","-0.001760"
"dbd_total_o2_gmv_nv","Metric","N/A","","mean","1.532497","14,250,410","1.537635","13,824,741","0.002149","[-0.005802, +0.0101]","0.001402","[-0.3786%, +0.6591%]","0.596278","-","0.963156","0.001351","0.002387","1.532126","13,824,745","-0.001804","[-0.009757, +0.006149]","-0.001177","[-0.6367%, +0.4013%]","0.656671","-","0.963156","-0.001134","-0.002003"
"dbd_total_o2_gmv_pets","Metric","N/A","","mean","0.019754","14,250,410","0.019837","13,824,741","0.000056","[-0.000875, +0.000988]","0.002851","[-4.4289%, +4.999%]","0.905655","-","0.969716","0.002764","0.000063","0.020166","13,824,745","0.000356","[-0.000582, +0.001294]","0.018012","[-2.9458%, +6.5482%]","0.457069","-","0.969716","0.017466","0.000395"
"dbd_total_o2_gmv_rx","Metric","N/A","","mean","2.209023","14,250,410","2.209346","13,824,741","0.000478","[-0.007992, +0.008948]","0.000216","[-0.3618%, +0.4051%]","0.911928","-","0.963712","0.000209","0.000531","2.211264","13,824,745","0.004082","[-0.004409, +0.012572]","0.001848","[-0.1996%, +0.5691%]","0.346051","-","0.963712","0.001781","0.004533"
"dbd_total_o2_orders_1pc","Metric","N/A","","mean","0.003298","14,250,410","0.003306","13,824,741","0.000007","[-0.000051, +0.000065]","0.002047","[-1.547%, +1.9564%]","0.818860","-","0.965953","0.001977","0.000008","0.003306","13,824,745","0.000007","[-0.000051, +0.000064]","0.002002","[-1.5365%, +1.9369%]","0.821248","-","0.965953","0.001934","0.000007"
"dbd_total_o2_orders_3pc","Metric","N/A","","mean","0.042468","14,250,410","0.042561","13,824,741","0.000071","[-0.000167, +0.000308]","0.001667","[-0.3929%, +0.7263%]","0.559319","-","0.964663","0.001608","0.000079","0.042386","13,824,745","-0.000106","[-0.000344, +0.000131]","-0.002498","[-0.8091%, +0.3096%]","0.381499","-","0.964663","-0.002409","-0.000118"
"dbd_total_o2_orders_alc","Metric","N/A","","mean","0.006367","14,250,410","0.006398","13,824,741","0.000029","[-0.000057, +0.000114]","0.004515","[-0.8885%, +1.7916%]","0.509000","-","0.967817","0.004370","0.000032","0.006448","13,824,745","0.000078","[-0.000007, +0.000164]","0.012276","[-0.114%, +2.5691%]","0.072899","-","0.967817","0.011881","0.000087"
"dbd_total_o2_orders_flowers","Metric","N/A","","mean","0.000037","14,250,410","0.000033","13,824,741","-0.000004","[-0.000008, 0]","-0.108253","[-22.8209%, +1.1703%]","0.076937","-","0.962917","-0.104239","-0.000004","0.000039","13,824,745","0.000002","[-0.000003, +0.000007]","0.053861","[-7.3482%, +18.1204%]","0.407111","-","0.962917","0.051864","0.000002"
"dbd_total_o2_orders_grocery","Metric","N/A","","mean","0.020523","14,250,410","0.020607","13,824,741","0.000075","[-0.000083, +0.000233]","0.003658","[-0.403%, +1.1346%]","0.351092","-","0.961406","0.003516","0.000083","0.020420","13,824,745","-0.000112","[-0.000269, +0.000045]","-0.005465","[-1.3107%, +0.2176%]","0.160965","-","0.961406","-0.005254","-0.000125"
"dbd_total_o2_orders_nv","Metric","N/A","","mean","0.074012","14,250,410","0.074229","13,824,741","0.000166","[-0.000162, +0.000494]","0.002244","[-0.2192%, +0.668%]","0.321407","-","0.964147","0.002164","0.000184","0.073908","13,824,745","-0.000142","[-0.00047, +0.000186]","-0.001922","[-0.6353%, +0.2509%]","0.395159","-","0.964147","-0.001853","-0.000158"
"dbd_total_o2_orders_pets","Metric","N/A","","mean","0.000522","14,250,410","0.000521","13,824,741","-0.000001","[-0.000021, +0.000018]","-0.002231","[-3.9838%, +3.5377%]","0.907451","-","0.971900","-0.002168","-0.000001","0.000527","13,824,745","0.000005","[-0.000015, +0.000025]","0.009156","[-2.8936%, +4.7248%]","0.637568","-","0.971900","0.008899","0.000005"
"dbd_total_o2_orders_rx","Metric","N/A","","mean","0.113690","14,250,410","0.113673","13,824,741","-0.000066","[-0.000481, +0.00035]","-0.000578","[-0.4231%, +0.3075%]","0.756470","-","0.964569","-0.000558","-0.000073","0.113778","13,824,745","0.000059","[-0.000356, +0.000473]","0.000516","[-0.313%, +0.4162%]","0.781387","-","0.964569","0.000498","0.000065"
"doubledash_active_user","Metric","N/A","","mean","0.105946","14,250,410","0.105922","13,824,741","-0.000088","[-0.000308, +0.000133]","-0.000828","[-0.2907%, +0.1251%]","0.434883","-","0.962030","-0.000797","-0.000797","0.106018","13,824,745","0.000065","[-0.000155, +0.000286]","0.000617","[-0.1463%, +0.2697%]","0.560941","-","0.962030","0.000594","0.000594"
